TITLES,REVIEW,COMMENTS,TIME
스타일러 색깔 골라주세요~,저희집은 구축이라 딱히 인테리어랄껀 없고 그냥 깨끗해요. 벽지랑 몰딩은 우드&화이트에요스타일러 색이 고민되거든요1번이 30만원정도 더 비싸요전 사실 무광화이트를 원하는데 엘지에 그건 없더라고요골라주세요~~​1.오브제 미스트베이지무광 베이지에요,"[['감사합니다^^'], ['30차이면 그냥 2번 할것같아요 두색이  별차이가 많이 안나는것같아서요^^'], ['가격이 앞판때문에 차이가 많이나요 ㅜㅜ'], ['삼성도 화이트는 글램이라 유광이예요.\n쓰다보면 유색은 질리네요'], ['그럼 그냥 2번이 나을까요?\n삼성도 화이트는 유광이었군요 몰랐네요'], ['30차이면 2번이요'], ['그죠 가격이 ㅜㅜ 기능이 똑같은데 말이에요'], ['전 무광이 더좋아서 1번이요^^'], ['1번이 실제로 보니 고급지긴하더라고요 감사합니다^^'], ['저도 똑같은 고민하다가 1번 샀어요. \n1번 보다가 2번 보니까 2번 못사겠더라구요. ㅠㅠ\n제 글 찾아보심 저희집에 1번 설치한 사진 나와요.'], ['나디아랑님 집 너무 예뻐용~~\n스타일러 당근 1번이 잘어울려요~~~\n저희집은 분위기가 올드한집이라 고민이 더 되네요\n'], ['전 1번이요 무광 이뻐요^^'], ['1번 오브제 샀어요 감사합니다^^'], ['오브제가 이쁘긴해요.. 저흰 블랙미러 사고 바로 다음달에 오브제 나와서 눈물 흘렸어요 ㅠㅠ'], ['블랙미러도 직접보니 이쁘던걸요 ^^'], ['손자국이 어마어마하게… ㅎㅎ'], ['사실 미러도 실용적이게 넘좋았는데 제가 너무 게으른나머지 포기할수밖에 없었어요ㅜㅜ'], ['저 1번 써요~ 예뻐요^^ \n다시 선택하래도 1번요~'], ['1번샀어요 감사합니다^^'], ['1번이용'], ['감사합니다^^'], ['전 1이요 스타일러가 워낙 한몸집해서 존재감도 큰데 저라면 그래도 둘중에 좀 고급스러운 1번이요 저도 그런 의미로 오브제했어요 세탁실이나 드레스룸에 숨길것 아니면 이쁜걸로요'], ['전 드레스룸에 완전 숨어있긴한데 1번했어요 감사합니다^^'], ['저 이번에 1번 사서 오늘 집에 설치했는데 너무너무 예뻐요'], ['고민하다 1번샀어요 감사합니다^^'], ['앞에 거울처럼 달린게 있던데 그게 1번인가요? 거울붙어있으면 쓸모있을거 같아요'], ['거울도 실제보니 이뻤어요 전 1번샀어요^^'], ['1이 예뻐요~^^저도 1했는데 아직 설치전이지만 매장에서 봤는데 제일 예뻤어요~']]",2022.03.28. 20:56
[LG전자] 스타일러 S3MFC 의류관리기 사용 후기,"[LG전자] 스타일러 S3MFC 의류관리기 사용 후기​신혼 가전 중 가장 고민을 많이 했던것이 바로 스타일러였어요.사자 말자 사자 말자를 3개월 정도 반복하다가,쇼핑몰 전자제품 할인하는 날에 맞춰서 바로 구매했어요.​직업 특성상 솔직히 정장을 입을 일이 별로 없어요,근데 코로나 때문에 엄청 민감하던 시기에, 1. 세균도 없애주고, 먼지도 잘 털어주고, 2. 빨기 힘든 옷 드라이크리닝3. 제습기능 4. 바지 다림질 기능이 맘에 들어서 구매하게 되었쥬!​","[['제습기능도있어서더좋으네용!!'], ['저도 3이랑5로 고민중인데 차이가 많이 날려나요? 실제로 두개를 놓고 본적이 없어서 ㅠ_ㅠ'], ['저희는 사용량이 얼마안되서 3구로 했어요. 공간넉넉하시면 5로 하세요 \n3개짜리는, 패딩2개넣으면 꽉차더라구요.'], ['스타일러도 좋더라구용ㅎㅎ 건조 기능 제습 개꿀이네요']]",2022.04.23. 16:22
스타일러 구매했어요,친정엄마가 스타일러 사준다고 하셔서 어느 매장을 방문할지 고민하다가 수원에 신축아파트 입주시기가 가까워지면서 LG베스트샾 남수원본점이 할인행사 많이한다고 정보입수후 방문했어요^^전면이 거울로 되어있는 최신형 제품도 있었지만 가성비좋은 제품으로 선택한 스타일러집에 설치후 대만족!! 가전제품은 최신형이라지만~ 갓성비를 놓을수는 없네요,[['기본 건조도  되니까 편하더라구요']],2022.08.26. 11:45
신림역 도보8분 신축첫입주 왕테라스만 7평 엘베있고 스타일러있는 분리형원룸4층 18000만원입니다​,신림역 도보8분 완전평지 조용한 주택가입니다​신축첫입주라 정말 깔끔합니다​왕테라스입니다 테라스만 7평입니다​엘베있습니다​스타일러도 있는 풀옵션이라 티브이만 가지고 오시면 됩니다​금액:18000만원관리비:10만원포함:티브이인터넷별도:수도전기 가스위치:신림동1631-11해당층:4층방구조(방/욕실개수):원룸 화장실1방향:동향옵션:에어컨 세탁기 냉장고 인덕션 스타일러용도(건축물대장):다중주택면적(전용/공급):약6평사용승인일:2022년난방방식:개별도시가스주차:불가반려동물:불가입주가능일:당장가능특이사항대박 부동산 서울 관악구 남부순환로191길3(신림동1410-10) 신림역도보8번출구3분010-8517-2455 대표 박정욱,"[['문의드리고 싶어요'], ['연락주세요 01085172455입니다^^']]",2022.08.26. 16:56
샀어요샀어 스타일러~,남편들이 좋아하는 가전이라지요.얼마전부터 스타일러 노래부르길래옛다 사줬어요.사고나서 모델명 검색해보니 원래 저가격인듯해요~  인터넷최저가보다 비싸긴한데이거저거 생각하고 재는거 귀찮아서문짝한번 열어보고그냥 주문서 쓰고왔어요.​다림질똥손인데셔츠는 삼성건조기 셔츠모드로하니 기가막히게 구김없던데요.? 요거로는 남편바지 해결하고아우터 해결좀 해보렵니다.^^,"[['시원시원합니다~'], ['놓을 자리가 없어 못 삽니다. 너무 사고 싶네요~~'], ['애들 교복땜시 샀었는데 코로나로 학교안가서  ㅜㅜ 장식품이예요 ㅜㅜ'], ['지인 남편이 담배냄새 쩔은 옷을 내내 넣어놓더라구요\n그래서 남자들이 좋아하는건가요ㅎㅎ'], ['저 쓰고있는데 너무 만족해요~~~'], ['전 6개월전에 들여놨는데\n건조기만큼 인생템이에요~'], ['외식하고 들어와 스타일러 돌리면 식당냄새 안나요 ㅎㅎ 애들 대면수업 해서 갔다오면 교복 돌리고 저희집은 요즘 열일해요 강추예요^^'], ['혹시 모델명좀 알수있을까요']]",2022.03.27. 14:44
"LG가전제품 미개봉 팝니다(TV, 스타일러, 트롬워시타워)","죄송합니다 ​마지막으로 한번더 판매글 올리고​안올리겠습니다​수원 팔달8구역(매교역푸르지오sk뷰)​조합원인데요 조합원 혜택으로 ​LG가전 3종을 준다고 하네요 ​팔8집은 월세를 주었는데 가전 옵션 없는 조건으로​계약했고 지금 살고있는 집에는 ​다 있어서 저렴히 판매하려고 합니다​인터넷 최저가3종 610만원을 460만원에 판매 합니다​010 6693 0303​​(남편 연락처 입니다)(배송이나 이런건 남편이 잘 알아서요)​​1. LG 트롬워시타워 W20KD ​2. LG 스타일러 S3BOF​3. LG TV OLED65A1MNA ​​미개봉, LG직배송일괄 판매합니다LG가전에서 직접 배송 및 설치로 8월 배송 예정 입니다(8월1일 이후 원하시는 날짜 배송 가능)​​■ LG 트롬 워시타워 W20KD      크롬블랙세탁기24Kg / 건조기 20kg​​​■ LG 스타일러 오브제컬렉션 S3BOF      미스트베이지​ ​​■ LG 65인치 OLED TV LG 올레드 OLED65A1MNA​",[['낱개 판매는 안되는 이유가 LG전자와 일괄배송 조건으로 계약이 되었다고 합니다 참고해주세요']],2022.07.15. 16:22
인생템 -스타일러 추천❤️,상품명 :SSBBP,[['마자요 ! 바지 칼각 너무 편하구조아요 전 심지어 슬랙스 세탁기 돌리고 스타일러로 주름 잡아여 ㅎㅎ']],2022.04.15. 11:23
스타일러 렌탈했어요~~,드레스룸에 스타일러 렌탈들였어요~기사님도 친절하시구 설치후 설명도 잘해주시고 요즘 송화가루도 많은데쓰기넘조을듯해요ㅎㅎ제습기능도되어서 방제습도좋겠어요~,"[['렌탈도 되는군요~ 월 얼마 나가는지 비용 궁금해요^-^'], ['전 슬림블랙으루 3년 30900원이요!'], ['그렇군요. 알려주셔서 감사합니다^-^']]",2022.05.02. 14:36
요즘 팬이 되어버린 프리스타일러,"얼마전 벨로시드론으로 70가지 프리스타일 트릭을 소개하는 영상을 발견해서 관심갖게된 프리스타일러인데 비행스타일이 너무도 화려하면서도 부드러워 요즘 푹 빠져버린 프리스타일러 입니다.아마도 프랑스 사람인거 같은데 키스 FC 의 가벼운 기체를 쓰고, 좀 특이한 게 캠각을 45도의 높은 각을 사용한답니다.이 사람 영상을 보면서 연구중인데 발끝이라도 따라갈 수 있으면 좋겠네요^^;","[['기가 막히게 잘 날리네요!~'], ['이사람 플로우 보고있으면 넘 황홀해서 몽롱~해지더라구요^^.'], ['아따 너무 좋은데요!!속도감 ㅎㅎ 아날로그 .. hd 이런식으로 영상 변환도 크..'], ['영상 감각도 좋더라구~. 아티스트 ㅋ~'], ['이거도 한번 보세요.https://youtu.be/zV9mW11ufBQ65도입니다. 거의 3디 비행같아요. 각을 높이면 빠른 스피와 각을 이용한 트릭이 가능해져서 20도 전후를 쓰는 거와는 완전 다른 비행이 가능해 집니다.'], ['와~ 여기도 신세계네요. 세상은 넓고 고수도 많군요^^.'], ['부드러운 회전...\n태극권 ^^\n10년만 하면...'], ['태극권 ㅋㅋ. 음과 양의 조화로 6셀 파워 👊👊👊'], ['와 술먹고 봤더니 토 쏠려.............ㅠ_ㅠ 엄청 잘하네요 크흐~'], ['음주시청은 어지럼증을 유발할 수 있습니다^^;'], ['와~ 감탄밖에 안나오네요~^^'], ['멋지네요 ㅋㅋㅋㅋㅋ 혹시 드론기체는 뭘로 연습하시나요!?!?'], ['안녕하세요. 이 프리스타일러의 기체 말씀하시는 건가요? 아님 제가 쓰는 기체?'], ['시뮬에서 드론기체가 여러가지더라구요 ... 어떤기체로 연습하시는지...ㅎㅎ'], ['아. 저는 프리스타일 연습을 할 땐 프리스타일 기체로 카테고리 검색하시면 딱하나 나오는게 있거든요. 그걸로 합니다. 이름이 기억 안나는데 세션 달린거. 그게 제 실 기체와 느낌이 비슷해서요.'], ['그렇군요 ㅎㅎㅎ 저도 찾아봐야겠네요!!']]",2022.02.14. 09:58
LG스타일러렌탈 장마철에 꼭 필요해요!,"이번주부터 장마가 시작된다고 하던데여러분은 장마 하면 뭐가 가장 걱정되시나요? 아마 집안일을 하시는 분들은빨래 걱정이 제일이지 않을까 싶은데요.장마철에 가장 필요한 제품 건조기, 에어컨,스타일러 이렇게 가지가 아닐까 싶습니다.그 중 오늘은 LG스타일러렌탈을 하신 분의후기를 가지고 왔습니다. 함께 보러가시죠!​[S5BBP] 모델 렌탈 진행하신김O희 고객님의 후기입니다.","[['꼭 필요하네요'], ['감사합니다:)'], ['너무 필요해요'], ['있음 좋겠네요'], ['감사합니다:)'], ['잘보고가요~'], ['감사합니다:)']]",2022.06.22. 10:50
스타일러 너무 좋아요~,"요즘 미세먼지,송화가루 걱정되고 신랑 담배가루도 걱정되던 차에 신랑이 스타일러 사준데서 얼릉 질렀는데 넘넘 좋아요.엘지전자 세종본점 문매니져님이 정말 전문가답게 꼼꼼하고 친절히 설명해주시고 특히 할인을 위해 세심히 알아봐주시고 고객감동이었어용.집에 설치해서 사용해보니 옷이 뽀송뽀송 구김펴지고 넘 만족합니다~~",[['저도 스타일러 알아보고 있는데 할인 많이 받으셨나요?']],2022.05.14. 19:16
스타일러 쓰시는분들!,유리닦을때 개편하네요^^;; 물론 저는 스타일러안쓰지만 친구집에서 대놓고 쌔볐습니다.,"[['스타일러는 긴꼬대기? 뭐죵. 아..나만 모르면 창피인데...'], ['스타일러 lg 에서나오는 옷 드라이해주는? 그거에용 ㅋㅋ'], ['아..ㅋㅋㅋ 거기에 딱는 게 저거구만요? ㅋㅋ'], ['가방? 유리딱 손넣는 거 죠리생긴게 있긴  있는데.'], ['ㅋㅋㅋ 스타일러 사용하면 안쪽에 물기닦으라고잇는건데.. ㅋ 그런용도로..ㅋㅋ 몇장 쌔벼야겟군요 ㅋㅋ']]",2022.05.09. 17:57
안방붙박이장 스타일러자리 있게 vs 없게 고민되요,스타일러 자리가 참 애매하네요 ㅜㅜ 사이즈도 커서.. ​1번,"[['스타일러 지금 쓰고계세요? 아니면 구매예정?'], ['이미 쓰고있어요~~'], ['그러시다면 짜서 넣으셔야죠, 저거 어디 안집어넣고 밖으로 빼면 좌우 마감도 별로고 해서 많이 보기싫습니다.'], ['붙박이장 안쪽에 넣었어요. 문닫으면 스타일러있는지 모르게오.'], ['공간이 안나와요 ㅜㅜ'], ['2번 추천입니다.'], ['감사합니다'], ['1번은 빈공간도생기네요...?'], ['2번도 저공간은 생겨요.천장 몰딩때문에요 . 어차피 커튼이 들어갈거라서 괜찮을거 같아요'], ['먼지가 청소힘드실텐데ㅜㅜ'], ['근데 안넣으시면 스타일러는 어디로 가요?'], ['넣으셨어요? 저도 고민중이요 ㅠㅠ 장짜는것도 비용들고 ㅠㅠ 장도 줄어들고 ㅠㅠ근데 또 밖으로 빼자니 안이쁘고 ㅠ넣자니 ᆢ 장이 수납이 아쉽고 ᆢ고민의 연속이네요 ^^'], ['저는 붙박이장에 안넣고 드레스룸에 스타일러 넣었어요 ㅋㅋ 안넣길 잘했네요'], ['아 ᆢ 잘하셨네요 ㅎㅎ 한샘에서 스타일러 장 같이짜면 30정도 추가되는듯해서너무 아까워요 ㅠ그래봐야 옷입을때 빼고 안들어가는 방인데 ㅋ저도 걍 기존대로 붙박이만 깔끔하게 할까봐요 ㅠ'], ['수납공간 줄어드는것도 아깝더라구요']]",2022.04.28. 00:06
김치냉장고자리 스타일러+카페장 어떨까요,"김냉자리가 넓어서 카페장만으로 하기엔 놓을것이라곤 일리커피머신밖에없기에...너무 커서작은카페장+ 스타일러장 하면 어떨까요??​주방, 거실에 스타일러가있으면 별로일까요 ㅠㅠ미세먼지가 나온다는 얘기에 그냥 카페장으로만 크게 하는게나을지 ㅠ 의견좀 보태주세용 ㅠㅠ","[['스타일러 상당히 소음있어요. 제습기능도 강력해서 드레스룸 안에 설치하시면 좋을듯요.'], ['스타일러놓으니 드레스룸이 너무 비좁아지고 숨막혀서 고민해봤어요 역시 스타일러는 드레스룸에 있는게 낫겟죠... 답변감사합니당 ~^^']]",2022.04.30. 12:52
[삼성 스타일러 DF10A9500EG] 대용량스타일러 사용후기-,가전에 대해서 잘 모르는 시기에 스타일러를 신혼가전으로 하나씩 사람들이 구매를 하더라구요. 저 또한 구매를 할생각이 전-혀 없었는데 신혼가전을 구매하면서 엄청 저렴한 금액으로 스타일러를 구매하게 되었습니다. 3구를 할지 5구를 할지 고민을 하는 예랑이에게 가전은 무조건 거거익선이야!라고 이야기하며 어차피 구매할꺼 대용량으로 구매하자!싶은 마음에 구매했는데 너무 만족스러워요. ​스타일러하단에 물비움이랑 물보충통이 있는데 주기적으로 옷에 있는 습기를 제거해주면서 물이 차는것 같더라구요. 그리고 제가 스타일러가 더더욱 마음에 들었던 점 중 하나가 바로 여름에 제습기역할도 한다는 점! 보통 드레스룸이나 펜트리처럼 밀폐된 공간에 곰팡이가 생기고 습기가 많이 생기는 경우가 많은데 스타일러가 제습기능도 있어서 저희는 드레스룸에는 제습기를 설치하지 않았어요~ 스타일러는 필수가 아니라 선택이긴 했는데 저는 구매하기를 너무 잘 한것 같아요.​색상도 저는 가장 무난한 베이지를 선택했지만 요즘은 점점 비스포크열풍이라서 그런지색상도 다양해지고 있으니 원하는 스타일로 색을 선택하면 되는데 지점마다 색상에 따라서가격도 천차만별이더라구요! 참조하셔서 구매하시면 될 것 같아요~​​,"[['저두 요제품 구매했는데 넘나 만족해용~~'], ['스타일러 저도 사야 하는데 참고 해야겠네요 ㅎㅎ'], ['저도 5구로 샀는데 대만족입니다!'], ['스타일러 너무 부럽습니다 ㅠㅠ 다음 집 가면 꼭 사고 말겠어요']]",2022.03.26. 10:05
