,id,date,dateYear,dateMonth,dateDay,rating,userName,content
61,62,20220520,2022,05,20,1,김민수,앱 업데이트하고 제품 누르면 무한로딩.. 어제 몇시간 째 했는데 안되서 보니깐 똑같은 문제 겪은 사람 밑에 더있네.. 엘지 SW 기술력은 진짜 심각하네요. 선업데이트 후 오류 조치 지긋지긋합니다. 이래가지고 광고보니 업가전? 잘하겠습니까?
62,63,20220606,2022,06,06,2,jdi jj,업뎃하고 워시타워로 넘어가지지 않고 무한로딩중이네요ㅡㅡ 저만 그러는 건지.. 그전에도 업뎃할게 없는데도 계속 업뎃 하라고 뜨더니 오늘 보니 자동 업뎃후 제품 조작이 안되서 선반 건조를 할 수가 없네요.
63,64,20220706,2022,07,06,4,강현민,잘 쓰다가 간헐적으로 제품 몇 개가 통째로 와이파이가 끊어지는 현상이 발생합니다. 수정 바랍니다.
64,65,20220530,2022,05,30,1,HH K,"업데이트 이후 되던거 안됨, 잘쓰고 있는거 괜히 업데이트 해서 이 상태 만들거면 업데이트는 왜하는거임. 그것도 업데이트 선택도 아니고 필수로 해놓고,, 나이드신 부모님 어찌쓰라는거임 진짜 엘지 안씀"
65,66,20220627,2022,06,27,1,Luca Lail,켜려고 하면 자꾸 연결 안됨 떠요. 제일 짜증나는 건 10분 전에 껐다가 다시 키려 했는데고 연결 안됨 뜨는 거.... 데이터든 와이파이든 똑같이 연결이 안되네요.
66,67,20220627,2022,06,27,1,박한나,"업데이트하고나서 자동로그인 해제되고 어플사용시마다 로그아웃 되있어서 번거로워짐, 로그인도 안됨 기존에 등록되어있던 제품도 다 날라가서 재등록하라하고 기존데이터도 같이날라감 이걸쓰라고 업뎃한건지 불편해서 삭제예정임"
67,68,20220606,2022,06,06,1,소경석,최악 최근 업데이트후 하루종일 로딩만하고 쓸수가없음 성능테스트 안하시나요 가장 기본적인 기능인 제품추가도안되고 하루종일 로딩만 하고 있는데 쓰라고 내논게 맞나요 이럴거면 광고는 왜하시나요?
68,69,20220627,2022,06,27,1,전정훈,앱이 불안정하네요. 밖에서 에어컨 좀 키려고 했는데. 연결이 안되서.. 영..요새 불안불안 하더니..나만 그런게 아니었군요. 요새 추세 반영하려면 앱 관리랑 서버 관리 좀 하셔야 할듯해요. 믿고 쓰는 LG가 되려면요.. 그리고 해당 관련 이슈 리뷰들에 매크로성 답변만 있어서 보기 영 그러네요.
69,70,20220627,2022,06,27,1,이미래,잘 되다가 오늘 들어가지지도 않고... 로그인도 계속 에러나고 왜이러나요??? 일대일문의도 불가능해요. 로그인 자체가 안되서. 인터넷 서버 에러라는데... 집 인터넷은 전혀 문제가 없어요ㅡ
70,71,20220712,2022,07,12,1,John Doe,약관동의 좀 그만시켜요 매번 저동 업데이트때마다 알림 안와서 확인도 못 하고 업데이트때마다 똑같은 내용의 동의 매번 알림 받으려면 와서 확인 진짜 징그럽다 편하려고 쓰는 건데 고객을 더 불편하게 만드는 헬쥐
71,72,20220627,2022,06,27,5,초보맘횬,잘 쓰고있는데요. 벽걸이 에어컨 라이트 끄는 버튼도 만들어주심 좋겠어요. 밤에 잘때 불빛 조정하려고 리모콘 따로 찾아야하는 번거로움이 있네요
72,73,20220630,2022,06,30,3,Yoons Choi,워시타워 등록하고 들어가면 맨위에 워시타워만 써있고 아래는 하얀화면만 뜹니다. 기존에 코스선택하던 화면이 전혀 안떠요
73,74,20220703,2022,07,03,2,복시리,기능은 여러가지가 있는데 실제 제대로 기능 구현이 잘 안됨. 특히 유용한 에너지모니터링이 잘 안됨
74,75,20220601,2022,06,01,1,위험물기능사,에어컨 26도 이상 에어컨 켜짐 에어컨 25도 도달 에어컨 꺼짐 이거 두개 쓰는데 둘 다 한 2시간 제대로 돌아가다가 실내온도가 29도가 되어도 레어컨이 안 켜지거나 24도 이하가 되어도 에어컨이 안 꺼집니다. 해결방법 좀요
75,76,20220703,2022,07,03,2,Jiwoo Suh,잘 쓰고 있었는데 이번 업데이트 이후로 작동이 정상적으로 안 되네요. 세탁코스 선택 후 시작버튼을 눌러도 시작이 전혀 안되고 있습니다. 조속히 고쳐주시기 바랍니다
76,77,20220516,2022,05,16,4,임기혁,"앱푸쉬 알림 기능을 넣어주세요. 예를들어 ""집 에어컨이 켜졌습니다."" ""집 에어컨이 꺼졌습니다."" 같이 알림을 앱푸쉬 알림으로 받아보면 편할것같습니다."
77,78,20220703,2022,07,03,1,모경신,스텐드 에어컨을 사서 앱을 깔아서 로그인하는데 네이버도 그렇고 카카오계정도 그렇고 이메일도 입력하고 비번도 입력하고 했는데도 자꾸 이메일이 아니라고 떠서 앱 사용할수가 없네요..뭐가 문제인지 하다하다 안되서 포기했습니다..해결방법좀요
78,79,20220609,2022,06,09,3,채채,로봇청소기의 와이파이 연결이 자꾸 끊어집니다 무슨 문제인지 제품 추가도 제대로 안되네요 쓸때마다 귀찮네요
79,80,20220704,2022,07,04,4,JaeSeong Kim,에어컨 온도 0.5도 조정 되게 해주세요(22.7.2일 게시) 답변 내용: 22년 출시제품 부터 적용 된다고 lg에서 답변중.... 고객: 22년 리모컨으로 구 모델 0.5도 조정이 되는데 ;;; 리모컨을 구매 하거나... 별도 방법을 찾아야 겠내요 아쉽네요
80,81,20220423,2022,04,23,1,박영숙,"아니, 제가 물걸레 청소기를 입력하고 잠깐 화장실을 갔는데 갑자기 연결이 끈키더라구요. 그레서 다시연결하려고 하는데 갑자기 물걸레 청소기가 뜨지가 안네요. 너무너무 화가납니다. 그럼 차라리 청소기에서 설정을 하던가 핸드폰으로 하래. 이 앱은 정말 좋지 안습니다."
81,82,20220623,2022,06,23,1,danny kim,아 정말.. 짜증나네요. 업데이트 되고 왜 다 설정을 다시해야하고... 에어컨은 도대체 왜 안되죠.. 1시간동안 이것만 하다가 열받아서 리뷰 남깁니다. 왜 이러죠?
82,83,20220627,2022,06,27,2,조영욱,"lg시스템 에어컨 리모컨 약풍하고 thinQ 약풍하고 풍량세기가 다른데요.. ㅡㅡ 앱 약풍이 훨씬강해서 리모컨으로 씁니다. 이정도면 테스트를 많이 못한건지 의심스럽네요,"
83,84,20220626,2022,06,26,1,alx p,기기 네트워크에 연결하는데 아무리해도 안되서 다 삭제하고 어찌어찌 겨우 연결함. 보통사람은 쓰지말라고 만들었나 봄. 어르신들? 시도도 하지마세요. 뇌출혈옵니다.
84,85,20220627,2022,06,27,1,김승영,"아잔짜..... 계속 사용하던 앱인데 갑자기로그인하래서 했더니 로그인이 안되요!! 구글, 카톡 둘다 안됩니다!!!! '인터넷 서버 에러' 또는 'emp 어쩌고' 오류만 반복됩니다.......하아..."
85,86,20220707,2022,07,07,1,마옹씨,업데이트 할 때마다 잘사용하던 기능이 안됨...가전하드웨어는 좋은데 소프트웨어가 엉망임...이러니 만년이등
86,87,20220706,2022,07,06,1,성LOVE,워시타워 설치후 등록이안돼요!!!! 정말 후.... 10번 시도했는데 하얀 화면만 계속 뜨고 뭐 등록이 돼야 쓰죠ㅜㅜㅜㅜ 화가나요 진짜!!!!!!!!!!!!!!!!!!!!!
87,88,20220713,2022,07,13,1,특급사모님,"연결이거의 않됨 죄다 오류남..나만 그런거임? 티비는 핀코드 넣는데 계속 숫자틀렸다고, 에어컨은 와이파이 연결오류...난 모르겠다."
88,89,20220715,2022,07,15,3,김상구,이번에 업데이트 되고나서부터 시스템에어컨 관련 알림이 계속 오는데 차단 방법 알려주세요 앱에서 모든 알림은 다 차단한 상태입니다
89,90,20220718,2022,07,18,1,이참사랑,"개인정보 업데이트하고 확인좀 하고 올리시지, 터치가 전혀 안되고 먹통인데 사용을 하라는것인지 말라는 것인지"
90,91,20220711,2022,07,11,2,김용성,"업데이트할때마다 뭘 자꾸 동의해줘야하는지.. 이게 왜 문제인가하면, 난 이 어플을 오로지 세탁 건조 완료 푸쉬알림 용도로만 쓰는데 어플을 켜서 동의함 눌러주기 전까진 푸쉬알림이 안옴. 즉 자동업데이트 한번 이뤄지고나면 어플 실행시켜보기 전까지는 세탁 완료 푸쉬알림을 받을수가 없단얘기. 근데 또 업데이트 빈도는 매우 잦은편. ----답변 이후 추가---- 관련법 때문이라면 경쟁사 어플이랑 비교가 되는건 왜일까요.. 집에 S가전 L가전 골고루 있어서 어플을 둘다 사용중인데 너무 비교가 되고 몇년째 개선없이 똑같아서 리뷰했더니 답변이 개인정보 보호법 때문이라니... S사 어플이라고 개인정보 보호법을 무시할리도 없는데말입니다. 그쪽 어플은 언제 실행시켰는지 기억도 안날 정도인데 푸쉬알림 잘 들어옵니다. 엘지의 팬으로써 이런 사소한것들에서 엘지가 뒤쳐지지 않았으면 좋겠습니다."
91,92,20220722,2022,07,22,2,Callistus,며칠전부터 갑자기 Q리워드 메뉴에 진입이 안되네요. 앱을 지운 후 새로 설치하고 로그인을 다시 해봐도 마찬가지입니다. 확인 부탁드려요.~
92,93,20220712,2022,07,12,5,권오현,정수기 물 사용량을 모니터링 할 수 있어 좋네요 다양한 기능들 계속 업데이트 되길 기대합니다
93,94,20220721,2022,07,21,1,Juncheol Jang,업데이트하니 연결이 모두 해제되고 다시연결이 안됨. 연결해도 계속 해제됨. 정말 성질남
94,95,20220722,2022,07,22,2,언제까지어깨춤을추게할꺼양,우리집세탁기를 누르면 아무것도안뜨고 백지예요. 원래는 에너지 사용량이랑 다 볼 수 있었는데 세탁알림 푸쉬를 눌러서 들어온 이후 계속이렇네요. 로그아웃을 하고 다시 와도 여전히 세탁기만 백지예요. 환장하겠네 어떻게해결하나요?
95,96,20220708,2022,07,08,1,Amor Dei,연결 드럽게 안되네요 진짜 잘될때는 잘되는데 안될때는 아예 먹통이네 평점 조작하는 어플인가 평점은 왜케 높은지...
96,97,20220715,2022,07,15,1,박세준,쓸데없는 알림이 왜 자꾸 뜨나요?? 제품과 관련되지 않은 알림이 주기적으로 옵니다. 개도 안키우는데 에어컨 습도를 맞춰라니 어쩌니 그런거요.
97,98,20220628,2022,06,28,1,Funky D.펑키드래곤,에어컨이랑 제습기사서 이 어플깔었는데 연결이 안되네요. 계속 돌기만하고.. 와이파이 다 켰는데 왜 그럴까용? 삼성폰이라 그른가... 부질없네
98,99,20220630,2022,06,30,1,YY JJ,WD503AS정수기 사용중입니다/엘지씽큐어플에서 업데이트하라고 나와서 업데이트했더니 정수기가 불이 안들어오고 물도 안나옵니다. 그깐식으로 할거면 업게이트하라고알림뜨질말던가 보상을해주세요.
99,100,20220522,2022,05,22,1,Crayon Teal,휴대폰 바뀌어서 새로 기기 등록하려는데 QR스캔후 다음화면으로 넘어가지 않고 무한로딩... 쳐박아둔 구형 휴대폰 꺼내 조작하고 있어요
100,101,20190430,2019,04,30,3,Google 사용자,에어컨은 온도 습도를 실시간으로 알수 있고 켜고 끄기 사용량 통계등을 알수 있고 스마트 체크도 되고 편한거 같습니다. 세탁기는 태그온 방식인데 코스 다운로드 기능과 세탁조체크 스마트체크도 되서 좋습니다. 불편한 점 한가지는 제품상태확인할때 생각보다 로딩시간이 걸리거나 무한로딩이 되서 결국 강제 종료하고 재시작 하는것이 불편하네요.(인터넷 와이파이단말기와의 거리 3미터) 에어컨의 경우 운전시작을 하지 않으면(전원꺼짐 상태) 온도 설정이나 바람모드 추천운전(버튼 활성화는 되어있는데 기능을 쓸수는 없네요. 에어컨에 기능이 없는 건지 에어컨과 추천운전 항목에 「추천운전이 없습니다」가 뜨네요) 두번째로는 기기의 상태나 정보를 앱에 들어가지 않고도 위젯같은데서 확인이 되었음 좋겠네요. 매번 앱에 들어가려니 번거롭네요. 마지막으로는 앱을 실행할때마다 쓰지 않는 블루투스가 활성화 되요 만약 블루투스가 필요하다면 태그온에 nfc읽기쓰기처럼 사용자가 직접 활성화 해서 쓰게 하거나 유도할수 있음좋겠네요
101,102,20190213,2019,02,13,5,Google 사용자,"이런 글 올리다는게 같은 개발자 입장에서는 매우 기분나쁘겠지만... 사용자 입장에서 몇가지 올려봅니다. 어플 자체는 잘 만드셨습니다. 벌레퇴치도 확실하게 해두셨는데 다만 아쉬운점이 있었습니다. 간단명료하게 한눈에 아이콘으로 보이는 기능이 있었으면 좋겠습니다. 간단하게 온오프나 작동유무정도만 보이게 표시되고 상세정보는 탭해서 기존처럼 보여주는 방식으로 작동했으면 좋겠습니다. 아이콘뷰, 카드뷰 선택이나 줌인/줌아웃으로 조절하는 방식. 아이콘뷰에서 온오프기능은 길게 눌러 실행하는 방식으로 구현. 더블탭보다는 나을겁니다. 그리고 Smart ThinQ가 새로워졌다는 문구는 그만쫌 보였으면 좋겠습니다 그냥 바로 외부 기상정보가 나오도록 설정되어 있거나 아예 제거했으면 좋겠습니다. 저부분만 손가락으로 가려보아도 정보가 더 많이 보여서 카드방식을 사용해도 문제가 없지 많을까 라는 생각이 듭니다."
102,103,20190724,2019,07,24,1,Google 사용자,"아니 에어컨에 Wi-Fi 표시가 안 뜨길래 며칠 전에 들어갔더니 서비스 점검 중이라서 그런가보다 했는데 오늘 또 안 떠서 들어가보니까 또 서비스 점검 중이라네요. 서비스 점검으로 더 나은 결과를 만들어주시는 건 감사한데, 한 번 점검할 때 제대로 점검하여 피해가 안 생기게 해 주세요. 그리고 앱에 접속했을 때 블루투스가 왜 자동으로 켜지게 되는 건가요? 모든 제품은 다 Wi-Fi로 연결되지 않나요? 자꾸 사용하지도 않는 블루투스가 켜지니까 꽤 거슬리는데, 개선이 가능하면 적용 부탁드립니다. 마지막으로 부탁드리는데, 소기업도 아닌 대기업인데, 이런 앱 하나 제대로 못 만드는 게 말이 되나요... 서버에 연결이 되지 않는다는 등, 이러한 이유 때문에 앱에서 나가지고 여름에 원격으로 조정해야하는데 조정하지도 못하고... 매번 기존에 적응돼있던 인터페이스만 자주 바꾸면 되는 건가요? 앱 실행 시 전자제품과의 연결속도도 느리고... 제발 개선 좀 부탁드립니다. 이런 식이면 곤란해요."
