userName,date,rating,like,title,review,content
ㅁㅋㅎ퍼,2022-07-02 04:52:57-07:00,5,0,진단하니 아주 좋아요,냉매 부족으로 진단되어 낸매 충전했어요. 스마트 진단이 았어서 참 유익해요,진단하니 아주 좋아요 냉매 부족으로 진단되어 낸매 충전했어요. 스마트 진단이 았어서 참 유익해요
고라파오후덕,2022-07-02 01:17:17-07:00,4,0,좋아요,앱이 가끔 먹통이 됨,좋아요 앱이 가끔 먹통이 됨
킹즈런,2022-07-01 22:52:07-07:00,5,0,가전은 LG,가전은 LG👍,가전은 LG 가전은 LG👍
뻐이장가가네,2022-07-01 22:43:12-07:00,1,0,업데이트 확인 좀 제대로 해 주세요,"전에도 그런 적 있지만 lg전자 서비스에 가입했던 과거 정보 다 날아가서 서비스 신청을 위해 새로 고객 가입하게 하더니 이번에 thinkq 앱 업데이트 후에는 기존에 사용하던 정보 다 날아가고 이상한 상태로 뜹니다.
잘 사용하던 경험을 확대 개선해야지 업데이트할 때마다 불편이 생기면 lg전자 제품을 겁이나서 사겠습니까?","업데이트 확인 좀 제대로 해 주세요 전에도 그런 적 있지만 lg전자 서비스에 가입했던 과거 정보 다 날아가서 서비스 신청을 위해 새로 고객 가입하게 하더니 이번에 thinkq 앱 업데이트 후에는 기존에 사용하던 정보 다 날아가고 이상한 상태로 뜹니다.
잘 사용하던 경험을 확대 개선해야지 업데이트할 때마다 불편이 생기면 lg전자 제품을 겁이나서 사겠습니까?"
대박 문사장,2022-07-01 21:37:51-07:00,5,0,와이파이,스마트 기능 와이파이 연결 넘 편하네요,와이파이 스마트 기능 와이파이 연결 넘 편하네요
야부리야ㄴ옅,2022-07-01 20:28:57-07:00,2,0,업데이트 할수록 안좋아짐,"그냥 손놓고 계세요 

업데이트 할대마다 기능이 하나씩 안됨","업데이트 할수록 안좋아짐 그냥 손놓고 계세요 

업데이트 할대마다 기능이 하나씩 안됨"
Ribberty,2022-07-01 19:30:53-07:00,5,0,기기 업데이트 부탁드려요.,음성인식에 제한적인게 아직 많네요. ㅠㅠ,기기 업데이트 부탁드려요. 음성인식에 제한적인게 아직 많네요. ㅠㅠ
된자찌개,2022-07-01 09:21:20-07:00,1,0,연결성이 너무 구림,"삼성앱하고 너무 비교된다. 
앱 용량 쓸데없이 크고 실행 느리고 세탁기, 냉장고, tv는 성공했는데 식세기, 에어컨 연결 2시간 시도하다 리모컨 던짐. 
제품 연결 하기가 이렇게 빡센 앱은 lg가 최고다. 짱드세요","연결성이 너무 구림 삼성앱하고 너무 비교된다. 
앱 용량 쓸데없이 크고 실행 느리고 세탁기, 냉장고, tv는 성공했는데 식세기, 에어컨 연결 2시간 시도하다 리모컨 던짐. 
제품 연결 하기가 이렇게 빡센 앱은 lg가 최고다. 짱드세요"
고객.고객을 위한.고객,2022-07-01 02:48:33-07:00,1,0,앱 안정성 떨어짐,"앱의 무한로딩으로 인해 쓰고싶을때 못쓰는 앱이 돠어버림.
장마철 날씨도 아니고 앱 구동이 되나안되나를 고민하며 써야함?
하다못해 샤오미 미홈 앱조차 그런일이 없음..","앱 안정성 떨어짐 앱의 무한로딩으로 인해 쓰고싶을때 못쓰는 앱이 돠어버림.
장마철 날씨도 아니고 앱 구동이 되나안되나를 고민하며 써야함?
하다못해 샤오미 미홈 앱조차 그런일이 없음.."
쮸이 피리,2022-06-30 23:12:12-07:00,2,0,제품 추가과정에서,"제품추가 다해가는데 마지막 와이파이 잡는데 왜5G
지원 안되는거죠? 집에 와이파이 5G 밖에 없는사람은 어쩌란거야,,","제품 추가과정에서 제품추가 다해가는데 마지막 와이파이 잡는데 왜5G
지원 안되는거죠? 집에 와이파이 5G 밖에 없는사람은 어쩌란거야,,"
쓸수잏는닉넴,2022-06-30 17:15:34-07:00,3,0,좋아요,"ioT 가 우리 일상에 깊게 스며들수록 우리의 개인정보가 쉽게 유출될 수 있을 가능성에도 불구하고 신기해서 쓰게 되보네요. 삼성 어떤 냉장고는 냉장고 내부도 보여주더라고여. 제 냉장고도 그랬으면 요거트를 두번 사지 않았을텐데 허허

아 그리고 세탁기 연결이 죽어도 안되네요 세탁기 앞에서 와이파이 누르고 비번도 맞춰서 몇번을 입력해도 비번이 그비번이 아니래요..","좋아요 ioT 가 우리 일상에 깊게 스며들수록 우리의 개인정보가 쉽게 유출될 수 있을 가능성에도 불구하고 신기해서 쓰게 되보네요. 삼성 어떤 냉장고는 냉장고 내부도 보여주더라고여. 제 냉장고도 그랬으면 요거트를 두번 사지 않았을텐데 허허

아 그리고 세탁기 연결이 죽어도 안되네요 세탁기 앞에서 와이파이 누르고 비번도 맞춰서 몇번을 입력해도 비번이 그비번이 아니래요.."
김또개,2022-06-30 09:00:00-07:00,5,0,lg좋아요,사용 전기요금도 알수 있어 좋네요,lg좋아요 사용 전기요금도 알수 있어 좋네요
bsjdhdnwjs,2022-06-30 08:49:42-07:00,1,0,최악의 업데이트,"업데이트 왜했나요 어플 최악이네 
왜 클라우드코스만 예약이 되나요 전 버전은 다 가능했는데 업데이트하면서 너무 불편해졌네요 
이렇게 불편하게 만드는것도 쉽지않은데","최악의 업데이트 업데이트 왜했나요 어플 최악이네 
왜 클라우드코스만 예약이 되나요 전 버전은 다 가능했는데 업데이트하면서 너무 불편해졌네요 
이렇게 불편하게 만드는것도 쉽지않은데"
햄볶아,2022-06-30 05:28:21-07:00,1,0,최근 업뎃 이후,워시타워를 선택하면 심하게 느려집니다. 그리고 스마트진단을 돌리면 멋대로 오진합니다. 맛이 갔어요.,최근 업뎃 이후 워시타워를 선택하면 심하게 느려집니다. 그리고 스마트진단을 돌리면 멋대로 오진합니다. 맛이 갔어요.
파시피스타,2022-06-30 04:56:31-07:00,5,0,제습기,좋아요,제습기 좋아요
indra35,2022-06-29 23:12:31-07:00,5,0,굿,쓰기 편해요.,굿 쓰기 편해요.
전북솔라,2022-06-29 17:43:23-07:00,5,0,좋아요,좋아요,좋아요 좋아요
유딘유딘,2022-06-29 16:42:40-07:00,3,0,워시타워만 원격제어가 되지 않고 있어요,"그 전까진 잘 사용하다가 어제부터 갑자기 워시타워만 원격제어가 되지 않네요
에어컨 제습기 전부 앱으로 원격이 되는데 왜 갑자기 워시타워만 안되는건가요 ㅠㅠ 타월 돌려야 하는데 다운로드코스 진입자체가 되지 않고 있어요","워시타워만 원격제어가 되지 않고 있어요 그 전까진 잘 사용하다가 어제부터 갑자기 워시타워만 원격제어가 되지 않네요
에어컨 제습기 전부 앱으로 원격이 되는데 왜 갑자기 워시타워만 안되는건가요 ㅠㅠ 타월 돌려야 하는데 다운로드코스 진입자체가 되지 않고 있어요"
파파존스쵝오,2022-06-29 07:08:42-07:00,5,0,매우만족 잘되네여,ㅇ,매우만족 잘되네여 ㅇ
소징이이,2022-06-29 06:39:49-07:00,1,0,ㅡㅡ개빡쳐 헬지놈들아,가전이 좋으면 뭐함? 어플이 따라오질 못하는데. 어플 담당 부서는 연봉 깎아야함 ㄹㅇ어플땜에 삼성쓰는사람들 많을듯 ㅎ아니 워시타워 눌러도 아무것도안뜨고 동작도안돼고 어플은 느려터지고 어플실행하면 발열오지고 진짴ㅋㅋㅋㅋ지금2022년이에요.. 어플 개발좀하세요 존나느림진짜 존나빡쳐서쓰는거임 ㅡㅡ 다음에 가전살때 싹다 삼성으로 바꿀거임,ㅡㅡ개빡쳐 헬지놈들아 가전이 좋으면 뭐함? 어플이 따라오질 못하는데. 어플 담당 부서는 연봉 깎아야함 ㄹㅇ어플땜에 삼성쓰는사람들 많을듯 ㅎ아니 워시타워 눌러도 아무것도안뜨고 동작도안돼고 어플은 느려터지고 어플실행하면 발열오지고 진짴ㅋㅋㅋㅋ지금2022년이에요.. 어플 개발좀하세요 존나느림진짜 존나빡쳐서쓰는거임 ㅡㅡ 다음에 가전살때 싹다 삼성으로 바꿀거임
ㅎㅎㅋㅋㅋㅋㅋㅋㅋㅋ,2022-06-29 06:37:18-07:00,2,0,모니터링을 좀 하세요,"앱 업데이트하고나서 워시타워 원겨게어가 안됩니다
핸드폰 바꾸기전에 사용했던 폰은 앱 업데이트 안하고 ㅔ어가 가능한데 확인 바랍니다","모니터링을 좀 하세요 앱 업데이트하고나서 워시타워 원겨게어가 안됩니다
핸드폰 바꾸기전에 사용했던 폰은 앱 업데이트 안하고 ㅔ어가 가능한데 확인 바랍니다"
재밌당 신기방기,2022-06-29 05:27:57-07:00,5,0,다른건 잘 연결 되는데왜 에어컨은 안될까요,슬프네요 추가 돼도 자꾸 삭제되네요..,다른건 잘 연결 되는데왜 에어컨은 안될까요 슬프네요 추가 돼도 자꾸 삭제되네요..
빨강머리얘,2022-06-29 03:59:59-07:00,5,0,물걸레로봇청소기.,물걸레 다른거 쓰다 엘지걸로 바꿨는데 .. 정말 만족하구요.  훨씬 똑똑한 청소기네요..  그석진곳 빼면 아주 잘 닦고 깨끗해요,물걸레로봇청소기. 물걸레 다른거 쓰다 엘지걸로 바꿨는데 .. 정말 만족하구요.  훨씬 똑똑한 청소기네요..  그석진곳 빼면 아주 잘 닦고 깨끗해요
Americano-,2022-06-29 02:57:21-07:00,3,0,에어컨 에너지 모니터링,"에어컨 에너지 모니터링 잘 사용하고 있었는데
이번 업데이트 하고 나서 매시간 측정이 안되고 몇시간 거르고 한번 측정되는 식으로 드문드문 측정 됩니다 개선 부탁드립니다","에어컨 에너지 모니터링 에어컨 에너지 모니터링 잘 사용하고 있었는데
이번 업데이트 하고 나서 매시간 측정이 안되고 몇시간 거르고 한번 측정되는 식으로 드문드문 측정 됩니다 개선 부탁드립니다"
쿠키ㅋㅌㅋㅋ,2022-06-29 02:41:54-07:00,5,0,아주좋네요,신기하고 좋네요^^,아주좋네요 신기하고 좋네요^^
뉴누ㅡ치대저ㅜㄹ,2022-06-29 02:06:18-07:00,1,0,갑자기 워시타워 화면만 안떠요ㅡㅡ,워시타워 화면만 안떠요ㅡㅡ,갑자기 워시타워 화면만 안떠요ㅡㅡ 워시타워 화면만 안떠요ㅡㅡ
허벌나게굿,2022-06-29 00:20:13-07:00,4,0,자동화,"에어컨 자동화 실행이 안되네요?

설정한대로 실행이 안되요","자동화 에어컨 자동화 실행이 안되네요?

설정한대로 실행이 안되요"
벵빡,2022-06-28 23:33:09-07:00,1,0,뭔놈의 앱 업뎃이 기기 연동을 못하게 만드냐,"앱을 졸라 많이 업뎃 하드만, 에어컨 와이파이 연결이 안 되냐... 

몇 번을 재시도 했는지 몰겠다. 

잘 쓰고 있는 제품, 기능을 하루 아침에 먹통으로 만들어~~~~ 

왜 제품 등록이 안 돼!!! 17년 모델이라 안 되나

나 참...","뭔놈의 앱 업뎃이 기기 연동을 못하게 만드냐 앱을 졸라 많이 업뎃 하드만, 에어컨 와이파이 연결이 안 되냐... 

몇 번을 재시도 했는지 몰겠다. 

잘 쓰고 있는 제품, 기능을 하루 아침에 먹통으로 만들어~~~~ 

왜 제품 등록이 안 돼!!! 17년 모델이라 안 되나

나 참..."
어쩌요,2022-06-28 08:04:57-07:00,5,0,만족합니다,LG 여러제품 커트롤 할 수 있어서 편하네요,만족합니다 LG 여러제품 커트롤 할 수 있어서 편하네요
변비엔우루루싸,2022-06-28 07:37:02-07:00,5,0,가전은 여윽시,엘지죠,가전은 여윽시 엘지죠
noeil0409,2022-06-28 05:24:29-07:00,5,0,좋아요,가전활용이 재밋어지네요,좋아요 가전활용이 재밋어지네요
키위빛빛,2022-06-28 00:40:12-07:00,5,0,만족합니다,사용하기 편하네요,만족합니다 사용하기 편하네요
슈렉7708,2022-06-28 00:21:44-07:00,5,0,좋아유,Good!!!,좋아유 Good!!!
제육보금,2022-06-27 04:58:43-07:00,5,0,엄청 편해요!!,말그대로 엄청 편해요 한번써보세요 신세계에요,엄청 편해요!! 말그대로 엄청 편해요 한번써보세요 신세계에요
서현도현,2022-06-27 03:16:58-07:00,5,0,유용하게 사용,좋아요,유용하게 사용 좋아요
프링글스_어니언,2022-06-27 02:30:05-07:00,1,0,팝업 후 오류,약관 변경 팝업 로딩중에 종료하면 앱이 먹통,팝업 후 오류 약관 변경 팝업 로딩중에 종료하면 앱이 먹통
just let me wrrrrrrrrrrrite,2022-06-27 02:30:01-07:00,1,0,확실히 엘지가 소프트웨어는 엉망이긴 하네요,"더러운 ui/ux는 그렇다 쳐도 온갖 개인정보, 위치정보 지속적 수집에 실행때마다 권한 더 내놓으라고 닥달이고 로컬넷에서 제품들 제어하는데 무슨놈에 서버 연결을 그렇게 수시로 해대는지 3초에 한번씩 서버연결 에러를 띄워대면서 정작 제품 사용은 안되네요. 요약: 사용성, 성능, 보안 전부 엉망임","확실히 엘지가 소프트웨어는 엉망이긴 하네요 더러운 ui/ux는 그렇다 쳐도 온갖 개인정보, 위치정보 지속적 수집에 실행때마다 권한 더 내놓으라고 닥달이고 로컬넷에서 제품들 제어하는데 무슨놈에 서버 연결을 그렇게 수시로 해대는지 3초에 한번씩 서버연결 에러를 띄워대면서 정작 제품 사용은 안되네요. 요약: 사용성, 성능, 보안 전부 엉망임"
ㅎㅎㅋ^^,2022-06-27 02:06:32-07:00,1,0,갑자기 연동이 안돼요 껐다켜도 마찬가지입니다,개선해주세요,갑자기 연동이 안돼요 껐다켜도 마찬가지입니다 개선해주세요
가보자세죵,2022-06-27 01:30:06-07:00,1,0,internal sever error,"회원가입하고 이게 자꾸 뜨는데 뭐가 문제일까요?
앱상의 문제인가요??
와이파이로도 안되고 데이터로도 안되네요","internal sever error 회원가입하고 이게 자꾸 뜨는데 뭐가 문제일까요?
앱상의 문제인가요??
와이파이로도 안되고 데이터로도 안되네요"
류은졍,2022-06-27 00:17:54-07:00,5,0,삶의질이 넘 좋아졌어요 대박,나이따,삶의질이 넘 좋아졌어요 대박 나이따
ㅇ터ㅏ캐마,2022-06-26 22:48:28-07:00,1,0,3년넘게 내내 개선없고 연결 불안정함,연결도 안될뿐더러 연결된제품 마저 연결 됐다가 끊겼다가 리셋도됐다가... 이 어플 끊기면 다시하고 끊기면 다시하길 3년째 반복중인데 왜 개선이 안되는걸까? 하다하다 이제 연결됐던것 마저도 연결안됨 이따위어플 처음봄,3년넘게 내내 개선없고 연결 불안정함 연결도 안될뿐더러 연결된제품 마저 연결 됐다가 끊겼다가 리셋도됐다가... 이 어플 끊기면 다시하고 끊기면 다시하길 3년째 반복중인데 왜 개선이 안되는걸까? 하다하다 이제 연결됐던것 마저도 연결안됨 이따위어플 처음봄
여현서,2022-06-26 07:30:19-07:00,5,0,👍,👍,👍 👍
mireu.one,2022-06-26 07:22:16-07:00,1,0,거지같은 앱 거지같은 리모컨,진짜 어쩔수없이 대안이 없어 쓰는 앱.,거지같은 앱 거지같은 리모컨 진짜 어쩔수없이 대안이 없어 쓰는 앱.
뽐보미,2022-06-26 06:07:09-07:00,4,0,좀 더 잘 만들면 좋겠지만..,UI를 좀 더 직관적으로 하면 좋겠지만 만족스럽게 쓰고 있습니다. 가전은 LG죠,좀 더 잘 만들면 좋겠지만.. UI를 좀 더 직관적으로 하면 좋겠지만 만족스럽게 쓰고 있습니다. 가전은 LG죠
citizen_henri,2022-06-26 02:17:40-07:00,5,0,사물인터넷의 구현,"세탁기 때에는 활용을 못하다가 제습기 구매하면서 원격제어가 되니 무척 편리합니다.
끄고 켜고 조작이 쉬워서 생활의 편리함을 만끽할 수 있어요","사물인터넷의 구현 세탁기 때에는 활용을 못하다가 제습기 구매하면서 원격제어가 되니 무척 편리합니다.
끄고 켜고 조작이 쉬워서 생활의 편리함을 만끽할 수 있어요"
