Unnamed: 0,id,date,dateYear,dateMonth,dateDay,rating,userName,content,content_n,cotent_n_spell
848,849,20201029,2020,10,29,1,John Oh,진짜 네트워크가 안잡혀서 별 짓을 다 해봐도 결국 안되네요. 저번에 건조기도 30분동안 시도해봐도 안되고 이번엔 새로 산 식기세척기 30분동안 해봐도 전부 네트워크문제.. 공유기를 못찾는다고 ㅎㅎ 세탁실이 훨씬 먼데 세탁기는 잘 연결되면서 왜 이러는건지. 너무 불편하고 기본 UX가 너무 안좋네요 싸이언 시절부터 엘지 팬인데 이건 실드할 수 있는게 하나도 없네요,"['진짜', '네트워크', '잡히다', '별', '짓', '다', '해보다', '저번', '건조기', '분', '시도', '해보다', '새롭다', '산', '식기세척기', '분', '해보다', '네트워크', '문제', '공유기', '못', '찾다', '세탁실', '멀다', '세탁기', '자다', '연결', '이르다', '건지다', '너무', '불편하다', '기본', 'UX', '가다', '너무', '좋다', '싸이언', '시절', '엘지', '팬', '이건', '실드', '게']","['진짜 네트워크가 안 잡혀서 별 짓을 다 해봐도 결국 안되네요 저번에 건조기도 분 동안 시도해봐도 안되고 이번엔 새로 산 식기세척기 분 동안 해봐도 전부 네트워크 문제 공유기를 못 찾는다고 세탁실이 훨씬 먼데 세탁기는 잘 연결되면서 왜 이러는 건지 너무 불편하고 기본 UX가 너무 안 좋네요', '싸이언 시절부터 엘지 팬인데 이건 실드 할 수 있는 게 하나도 없네요']"
849,850,20190719,2019,7,19,1,Google 사용자,"서버연결 실패라고 계속 뜨네요....어플이 계속 이런 상태면 삭제 후 재설치 해보라고 리뷰에 달려있어서 했더니 똑같은 증상 일어나서 어플 구동이 안돼네요....삭제 후 재설치 보람도 없고, 나중에 수정 되면 티비 에어컨 세탁기 제습기 등등 다 어플 연동 시켜야되는데 귀찮네.....ㅡㅡ","['서버', '연결', '실패', '계속', '뜨다', '어플', '계속', '이렇다', '상태', '삭제', '재', '설치', '해보다', '리뷰', '달다', '똑같다', '증상', '일어나서', '어플', '구동', '삭제', '재', '설치', '보람', '나중', '수정', '티브이', '에어컨', '세탁기', '제습기', '다', '어플', '연동', '귀찮다']","['서버 연결 실패라고 계속 뜨네요', '어플이 계속 이런 상태면 삭제 후 재설치 해보라고 리뷰에 달려있어서 했더니 똑같은 증상 일어나서 어플 구동이 안되네요 삭제 후 재설치 보람도 없고 나중에 수정되면 티브이 에어컨 세탁기 제습기 등등 다 어플 연동 시켜야 되는데 귀찮네']"
850,851,20210502,2021,5,2,1,뽀짝이아빠,등록방법도 복잡할 뿐더러 연결이 되지도않음. 안되는건지 못하는건지 젊은사람도 어려운데 어르신들은 더더욱일듯. 요즘 같은세상에 이정도 수준이면 LG 정말 실망스러움,"['등록', '방법', '복잡하다', '뿐더러', '연결', '않다', '건지다', '건지다', '젊다', '사람', '어렵다', '어르신', '더', '더욱', '요즘', '세상', '정도', '수준', '이면', 'LG', '정말', '실망', '스럽다', '움']","['등록 방법도 복잡할뿐더러 연결이 되지도 않음', '안되는 건지 못하는 건지 젊은 사람도 어려운데 어르신들은 더더욱 일듯 요즘 같은 세상에 이 정도 수준이면 LG 정말 실망스러움']"
851,852,20190706,2019,7,6,1,Google 사용자,"폰연결 잘되다 얼마전부터 연결이 다 끊겼어요. 다시 연결하려해도 안되고, 어플을 삭제했다 다시깔아도 연결이 안되네요.. 집안에 있는 가전제품 다 엘지껀데ㅜㅜ 갑자기 왜이런거죠?? 빠른시일내에 복구 부탁드립니다!!!!!! 엘지가 이러면 아니되요ㅠㅠ","['폰', '연결', '전', '연결', '다', '끊기다', '다시', '연결하다', '해도', '어플', '삭제', '다시', '깔다', '연결', '집안', '가전제품', '다', '엘', '지다', '갑자기', '이렇다', '빠르다', '시일', '내', '복구', '부탁드리다', '엘지', '이르다', '돼다']","['폰 연결 잘되다 얼마 전부터 연결이 다 끊겼어요', '다시 연결하려 해도 안되고 어플을 삭제했다', '다시 깔아도 연결이 안 되네요 집안에 있는 가전제품 다 엘 지 건데 갑자기 왜 이런 거죠', '빠른 시일 내에 복구 부탁드립니다 엘지가 이러면 안 돼요']"
852,853,20201022,2020,10,22,4,SNOW SNOW,"장점 리모컨 찾지 않아도 됨 외부에서 컨트롤 편함 제품상태를 확인할 수있음 단점 가끔씩 등록된 제품이 사라짐 사용전에는 머 굳이 에어컨과 정수기에 스마트??ai??이런 생각이었는데, 막상 사용해보니 모든 가전을 씽큐로 바꾸고 싶어짐","['장점', '리모컨', '찾다', '않다', '외부', '컨트롤', '편하다', '제품', '상태', '확인', '단점', '가끔', '등록', '제품', '사라지다', '사용', '전', '머', '굳이', '에어컨', '정수기', '스마트', 'ai', '이렇다', '생각', '막상', '사용', '해보다', '모든', '가전', '씽', '큐', '바꾸다', '싶다', '짐']","['장점 리모컨 찾지 않아도 됨', '외부에서 컨트롤 편함', '제품 상태를 확인할 수 있음', '단점 가끔씩 등록된 제품이 사라짐', '사용 전에는 머 굳이 에어컨과 정수기에 스마트 ai 이런 생각이었는데 막상 사용해보니 모든 가전을 씽 큐로 바꾸고 싶어짐']"
853,854,20190203,2019,2,3,5,Google 사용자,"가전은 무조건 엘지!! 라고 외치며 온갖 신혼가전 다 엘지로 했는데, 요 어플까지 사용하니 쇼파에 앉아 시간과 완료도 볼수있어 너무편하네요. 또한 다양한 다운로드 코스도 너무 좋아요!","['가전', '무조건', '엘지', '외치', '온갖', '신혼', '가전', '다', '엘지', '어플', '사용', '소파', '앉다', '완료', '볼', '너무', '편하다', '다양하다', '다운로드', '코스', '너무', '좋다']","['가전은 무조건 엘지라고 외치며 온갖 신혼 가전 다 엘지로 했는데 요 어플까지 사용하니 소파에 앉아 시간과 완료도 볼 수 있어 너무 편하네요', '또한 다양한 다운로드 코스도 너무 좋아요']"
854,855,20200213,2020,2,13,3,Google 사용자,각 가전기기의 wifi 모듈의 응답속도가 매우 늦습니다. 제습기는 끄기 간편예약을 했으나 안 끄진 적이 있었다,"['가전', '기기', 'wi', 'fi', '모듈', '응답속도', '매우', '늦다', '제습기', '끄다', '간편', '예약', '끄다', '적']","['각 가전기기의 wi fi 모듈의 응답속도가 매우 늦습니다', '제습기는 끄기 간편 예약을 했으나 안 끄진 적이 있었다']"
855,856,20210709,2021,7,9,1,ark P,서버 정상화안함? 앱 접속도 5분째 안되더니 겨우 들어와서 제어하려니 가전위젯 제대로 뜨지도 않고 에어컨 키려 전원버튼 누르니 에어컨은 켜져있는데 온도제어 위에 버퍼링 돌더니 ㄲㅋㅋㅋ 꺼져있다고 전원키라해??????????? 더워서 짜증나는데 소중한 사용자경험 감사합니다,"['서버', '정상화', '함', '앱', '접속', '분재', '들어오다', '제어', '가전', '위젯', '제대로', '뜨다', '않다', '에어컨', '키려', '전원', '버튼', '누르다', '에어컨', '켜다', '온도', '제어', '위', '버퍼링', '돌다', '꺼지다', '전원', '키라', '해', '덥다', '짜증', '나다', '소중하다', '사용자', '경험', '감사하다']",['서버 정상화 안 함 앱 접속도 분재 안되더니 겨우 들어와서 제어하려니 가전 위젯 제대로 뜨지도 않고 에어컨 키려 전원 버튼 누르니 에어컨은 켜져 있는데 온도 제어 위에 버퍼링 돌더니 꺼져있다고 전원 키라 해 더워서 짜증 나는데 소중한 사용자 경험 감사합니다']
856,857,20190410,2019,4,10,1,Google 사용자,"건조기 연동했는데 매번 건조기를 켠후 원격제어를 켜놔야 앱을 사용할수있어요.. 그거를 누를 시간에 그냥 건조버튼 누르겠네요. 적어도 끄고켜기와 동작, 정지 정도는 앱에서 바로 할 수있어야 사용 할것같아요. 제겐 아직 실용성 제로입니다.","['건조기', '연동', '건조기', '켜다', '격', '제어', '켜', '놓다', '앱', '사용', '그거', '누르다', '그냥', '건조', '버튼', '누르다', '적어도', '끄다', '켜다', '동작', '정지', '정도', '앱', '사용', '제겐', '아직', '실용', '제로']","['건조기 연동했는데 매번 건조기를 켠 후 원격제어를 켜놔야 앱을 사용할 수 있어요', '그거를 누를 시간에 그냥 건조 버튼 누르겠네요', '적어도 끄고 켜기와 동작 정지 정도는 앱에서 바로 할 수 있어야 사용할 것 같아요', '제겐 아직 실용성 제로입니다']"
857,858,20181124,2018,11,24,3,Google 사용자,건조기 사용중입니다. 원격을 이용한 제어가 너무 단순합니다. 동작에 관련한 메뉴는 전부 가능했으면 좋겠네요.,"['건조기', '사용', '중', '원격', '이용', '제어', '너무', '단순하다', '동작', '관련', '메뉴', '가능하다', '좋다']","['건조기 사용 중입니다', '원격을 이용한 제어가 너무 단순합니다', '동작에 관련한 메뉴는 전부 가능했으면 좋겠네요']"
858,859,20190701,2019,7,1,3,Google 사용자,하나의 폰에 2개 다른지역의 미세먼지 알리미가 등록되지 않네요 와이파이문제인지 두개가 등록이 안되는지 부모님댁도 모니터링하려는데 한집의 용도로만 쓰기엔 아깝네요 수정되었으면 합니다 또한 미세먼지 알리미 프로그램내 accuweather 수치가 현전히 낮네요 문열고 내외부 수치도 일률적으로 차이가 나고 미세미세 대비해서도 5-7 정도 차이가 남니다 그리고 공기빌 등급도 oecd기준으로 했으면 합니다 선택하던지 초미세 75가 그냥 나쁨인지..참,"['폰', '개', '지역', '미세먼지', '알림', '등록', '않다', '와이파이', '문제', '두', '개', '등록', '부모님', '댁', '모니터링', '집의', '용도', '로만', '쓰기', '아깝다', '수정', '되어다', '미세먼지', '알림', '프로그램', '내', 'accuweather', '수치', '현저', '히', '낮다', '문', '열다', '외부', '수치', '일률', '차이', '나다', '밉다', '세', '대비', '정도', '차이', '나다', '공기', '빌다', '등급', 'oecd', '기준', '선택', '초', '미세', '가다', '그냥', '나쁘다', '차다']","['하나의 폰에 개 다른 지역의 미세먼지 알림이가 등록되지 않네요', '와이파이 문제인지 두 개가 등록이 안되는지 부모님댁도 모니터링하려는데 한집의 용도로만 쓰기엔 아깝네요', '수정되었으면 합니다', '또한 미세먼지 알림이 프로그램 내 accuweather 수치가 현저히 낮네요', '문 열고 내외부 수치도 일률적으로 차이가 나고 미세기 세 대비해서도 정도 차이가 납니다 그리고 공기 빌 등급도 oecd 기준으로 했으면 합니다', '선택하던지 초미세 가 그냥 나쁨인지 참']"
859,860,20201228,2020,12,28,2,Nemo Hong,"메뉴-기능 UI를 더 직관적이고 단순하게 구현해주세요. 또한 시간, 양 조절을 어플에서는 더 세밀하게 설정할수 있게 해주십시오. 그리고 알림, 기능의 사용자 재량을 더 허용해주세요.","['메뉴', '기능', 'UI', '더', '직관', '단순하다', '구현', '해주다', '양', '조절', '어플', '더', '세밀', '설정', '해주다', '알림', '기능', '사용자', '재량', '더', '허용', '해주다']","['메뉴 기능 UI를 더 직관적이고 단순하게 구현해주세요', '또한 시간 양 조절을 어플에서는 더 세밀하게 설정할 수 있게 해주십시오', '그리고 알림', '기능의 사용자 재량을 더 허용해주세요']"
860,861,20210714,2021,7,14,3,솥뚜껑대마왕,"기기등록이 쉽지않았음. 펌웨어 업데이트 같은게 있을줄 알았는데 전혀 없어서, 역시 엘지는 소프트웨어 쪽 사후관리는 별로라는것을 다시 한번 느꼈음","['기기', '등록', '쉬다', '않다', '펌웨어', '업데이트', '게', '줄', '알다', '전혀', '역시', '엘지', '소프트웨어', '쪽', '사후관리', '별로', '다시', '한번', '느끼다']","['기기 등록이 쉽지 않았음', '펌웨어 업데이트 같은 게 있을 줄 알았는데 전혀 없어서 역시 엘지는 소프트웨어 쪽 사후관리는 별로라는 것을 다시 한번 느꼈음']"
861,862,20200519,2020,5,19,3,토리아범,알림창 (상단바 아래로 스크롤시) thinq 앱이 실행중입니다 곗속 뜨는데 어떻게 없애나요? 랩들어가서 뒤로가기버튼 눌러서 꺼도 잭그라운드에서 계속 실행중인거같은데,"['알림', '창', '상단', '바', '아래', '크롤', '시', 'thinq', '앱', '실행', '중', '곗속', '뜨다', '어떻다', '없애다', '랩', '들어가다', '뒤', '가기', '버튼', '누르다', '끄다', '잭', '라운드', '계속', '실행', '중인']","['알림 창 상단 바 아래로 스크롤 시 thinq 앱이 실행 중입니다', '곗속 뜨는데 어떻게 없애나요 랩 들어가서 뒤로 가기 버튼 눌러서 꺼도 잭이 그라운드에서 계속 실행 중인 거 같은데']"
862,863,20201104,2020,11,4,1,백경화,잘 사용하던 앱인데 변경되더니 자주 사용하는 세탁기만 등록이 안되네요. 김치냉장고 에어컨 건조기는 되고요. 와이파이 문제라고 답글 다시는데 와이파이 문제면 다른제품도 안되어야 하는데 되구요.. 저희집은 건조기가 더 멀리 있는데 건조기는 되네요.ㅠㅠ,"['자다', '사용', '앱', '변경', '자주', '사용', '세탁기', '등록', '김치냉장고', '에어컨', '건조기', '와이파이', '문제', '답글', '다시다', '와이파이', '문제', '제품', '집다', '건조기', '더', '멀리', '건조기']","['잘 사용하던 앱인데 변경되더니 자주 사용하는 세탁기만 등록이 안되네요 김치냉장고 에어컨 건조기는 되고요 와이파이 문제라고 답글 다시는데 와이파이 문제면 다른 제품도 안되어야 하는데 되고요', '저희 집은 건조기가 더 멀리 있는데 건조기는 되네요']"
863,864,20191130,2019,11,30,1,Google 사용자,패딩철이라 스타일러 연결해서 패딩코스 다운하려해도 연결자체가 안되요... 자꾸 공유기와의 거리가멀다는데 2m가 먼거리인가요....ㅜ 몇번을해도 여기서막히네요,"['패딩', '절', '스타', '이르다', '연결하다', '패딩', '코스', '다운로드', '해도', '연결', '자체', '돼다', '자꾸', '공유기', '거리', '멀다', 'm', '가다', '멀다', '거리', '해도', '막히다']",['패딩 절이라 스타일러 연결해서 패딩 코스 다운로드하려 해도 연결 자체가 안돼요 자꾸 공유기와의 거리가 멀다는데 m가 먼 거리인가요 몇 번을 해도 여기서 막히네요']
